customer_id,products_purchased,complains,money_spent
1002411,5,0,3471
1000661,1,2,2571
1001914,5,2,2646
1002167,4,2,2320
1002387,8,0,2009
1002419,4,2,1060
1000660,8,0,3231
1001913,2,1,592
1002166,2,1,3689
1002388,6,0,3875
1002410,4,0,641
1000660,11,0,814
1001913,5,0,2445
1002164,9,3,1462
1002380,8,2,2249
1002411,7,0,2083
1000661,12,3,2359
1001915,11,0,3586
1002165,1,1,2618
1002387,2,1,4575
1002411,9,3,2623
1000661,6,3,4811
1001914,10,3,2009
1002167,3,1,3827
1002387,3,1,1512
1002419,3,0,2143
1000660,9,0,4677
1001913,4,2,2326
1002166,8,1,1063
1002388,12,2,3398
1002410,5,1,724
1000660,2,1,4400
1001913,4,1,2001
1002164,7,3,576
1002380,1,0,1247
1002411,3,3,3332
1000661,1,3,893
1001915,7,2,1535
1002165,4,3,4523
1002387,11,3,1423
1002411,12,1,1944
1000661,6,0,2614
1001914,1,1,3485
1002167,2,2,4860
1002387,5,2,970
1002419,9,1,3115
1000660,2,0,3520
1001913,12,3,1496
1002166,11,3,1050
1002388,12,1,4691
1002410,7,1,531
1000660,10,2,4517
1001913,2,0,4404
1002164,9,1,1472
1002380,4,3,3230
1002411,6,1,2549
1000661,12,2,2075
1001915,1,0,1806
1002165,8,2,3267
1002387,11,2,4648
1002411,3,0,2079
1000661,2,3,1574
1001914,7,1,3835
1002167,4,3,4836
1002387,6,2,4655
1002419,9,0,3682
1000660,3,3,4142
1001913,7,3,1132
1002166,5,0,3534
1002388,12,3,887
1002410,5,0,4897
1000660,2,0,1118
1001913,6,0,4755
1002164,2,3,2996
1002380,5,0,1288
1002411,1,1,2544
1000661,8,2,2487
1001915,5,2,1778
1002165,5,1,2286
1002387,5,2,833
1002411,4,2,1247
1000661,8,3,2360
1001914,3,0,2272
1002167,7,3,678
1002387,7,3,4245
1002419,4,1,2143
1000660,9,0,4309
1001913,12,2,2641
1002166,9,2,1215
1002388,6,0,2652
1002410,8,3,2440
1000660,2,0,4087
1001913,3,2,4103
1002164,5,2,2237
1002380,3,1,3690
1002411,12,2,3419
1000661,8,1,4210
1001915,8,1,3429
1002165,2,1,4202
1002387,12,1,1420
1002411,9,0,1915
1000661,10,1,4635
1001914,5,2,1766
1002167,6,1,1422
1002387,8,1,3245
1002419,2,1,1028
1000660,10,1,2640
1001913,11,3,4051
1002166,4,2,4540
1002388,11,1,4406
1002410,6,1,3160
1000660,9,3,2665
1001913,9,1,4612
1002164,4,0,3286
1002380,11,1,919
1002411,2,3,3332
1000661,12,0,1817
1001915,11,0,1095
1002165,10,1,2308
1002387,2,2,1767
1002411,12,2,2675
1000661,6,2,2996
1001914,8,2,3970
1002167,10,1,2306
1002387,3,2,3105
1002419,2,2,2276
1000660,7,3,4247
1001913,12,0,3573
1002166,3,1,2358
1002388,12,0,1726
1002410,12,1,1506
1000660,12,0,2850
1001913,5,2,1658
1002164,9,3,3794
1002380,2,2,1991
1002411,1,1,1418
1000661,7,1,4313
1001915,3,2,960
1002165,7,3,3336
1002387,4,3,1857
1002411,6,2,1885
1000661,12,2,4143
1001914,1,3,1138
1002167,8,2,2717
1002387,11,1,2986
1002419,2,0,3895
1000660,10,0,1710
1001913,8,0,4523
1002166,11,1,4615
1002388,10,2,2355
1002410,2,3,2573
1000660,5,0,3829
1001913,4,1,4046
1002164,8,2,4869
1002380,12,2,1830
1002411,11,1,3882
1000661,5,2,792
1001915,7,2,1579
1002165,12,1,1093
1002387,1,0,4044
1002411,10,1,1021
1000661,5,1,1351
1001914,5,0,3136
1002167,6,3,2009
1002387,9,1,947
1002419,11,1,4626
1000660,2,2,1037
1001913,6,3,3075
1002166,9,1,4044
1002388,11,0,1306
1002410,12,2,785
1000660,5,2,2578
1001913,12,0,3466
1002164,4,2,4633
1002380,6,0,2223
1002411,4,2,967
1000661,10,2,1104
1001915,5,2,2962
1002165,9,3,555
1002387,1,0,3489
1002411,10,0,842
1000661,9,1,2944
1001914,5,3,603
1002167,5,3,2755
1002387,1,1,1814
1002419,1,2,4739
1000660,7,1,4678
1001913,7,0,1753
1002166,7,3,1180
1002388,8,0,4504
1002410,7,0,4612
1000660,6,3,3388
1001913,2,2,2365
1002164,3,0,636
1002380,1,1,1614
1002411,8,2,3397
1000661,6,3,2121
1001915,11,2,4206
1002165,12,2,1092
1002387,12,2,3715
1002411,10,2,4396
1000661,10,1,4980
1001914,3,0,2270
1002167,1,1,4388
1002387,2,1,3733
1002419,3,1,2625
1000660,7,1,4929
1001913,3,2,953
1002166,2,2,3031
1002388,12,0,3760
1002410,5,2,3624
1000660,7,2,3784
1001913,12,0,573
1002164,8,3,2187
1002380,9,1,1283
1002411,5,0,1914
1000661,9,3,600
1001915,1,3,2398
1002165,7,1,1708
1002387,1,2,1852
1002411,12,0,3344
1000661,11,0,1357
1001914,12,2,1215
1002167,8,0,4451
1002387,3,3,3806
1002419,12,2,3153
1000660,10,1,2178
1001913,1,0,2384
1002166,6,0,1373
1002388,6,0,2929
1002410,7,0,2414
1000660,3,3,4982
1001913,8,1,2173
1002164,9,3,1443
1002380,7,1,4910
1002411,7,1,3580
1000661,1,0,3839
1001915,5,1,2310
1002165,1,2,4350
1002387,7,0,4949
1002411,11,1,639
1000661,4,3,2069
1001914,4,3,2384
1002167,5,2,4408
1002387,1,0,845
1002419,11,3,4912
1000660,3,2,1932
1001913,12,1,767
1002166,11,2,936
1002388,4,2,3123
1002410,1,0,3640
1000660,5,1,1856
1001913,4,2,2737
1002164,2,3,2325
1002380,12,0,852
1002411,5,2,3447
1000661,12,0,4993
1001915,4,2,2366
1002165,8,2,4235
1002387,9,1,3381
1002411,2,1,3090
1000661,9,2,3568
1001914,6,3,1235
1002167,10,0,504
1002387,9,0,3787
1002419,1,3,4021
1000660,3,3,4681
1001913,8,3,4779
1002166,4,1,817
1002388,6,2,1324
1002410,1,1,4062
1000660,1,1,4701
1001913,6,0,939
1002164,11,2,3727
1002380,7,3,2442
1002411,9,0,2479
1000661,5,3,4776
1001915,2,3,4412
1002165,5,3,1477
1002387,10,3,1583
1002411,5,3,4371
1000661,1,1,1597
1001914,7,0,3274
1002167,4,1,566
1002387,7,2,4177
1002419,2,0,2155
1000660,4,2,4550
1001913,6,1,1740
1002166,6,0,2188
1002388,11,2,4573
1002410,7,3,3175
1000660,3,1,2389
1001913,10,0,1917
1002164,6,0,4259
1002380,7,1,1339
1002411,8,0,795
1000661,8,3,2093
1001915,7,0,886
1002165,7,3,1791
1002387,8,1,4239
1002411,3,1,1556
1000661,5,3,4368
1001914,8,1,3424
1002167,7,1,3557
1002387,11,0,2918
1002419,2,2,1075
1000660,12,3,4959
1001913,7,1,2530
1002166,4,1,4391
1002388,11,1,4387
1002410,3,2,4908
1000660,11,2,1593
1001913,2,3,4823
1002164,10,2,4398
1002380,7,1,1998
1002411,12,2,1588
1000661,12,1,2981
1001915,11,1,3303
1002165,7,2,721
1002387,3,0,2503
1002411,10,3,4781
1000661,7,1,2543
1001914,2,0,4187
1002167,8,0,4576
1002387,5,3,2123
1002419,9,0,4009
1000660,10,1,503
1001913,1,3,1910
1002166,12,2,3630
1002388,9,0,3404
1002410,2,0,1683
1000660,4,1,653
1001913,1,0,3092
1002164,12,1,937
1002380,8,1,1126
1002411,6,1,2724
1000661,4,0,2640
1001915,4,1,3252
1002165,6,0,730
1002387,8,1,992
1002411,5,1,4735
1000661,4,1,903
1001914,4,0,1539
1002167,6,2,4969
1002387,5,3,3714
1002419,12,2,2080
1000660,6,3,3946
1001913,8,2,4227
1002166,1,3,1704
1002388,12,1,1855
1002410,5,0,1180
1000660,6,3,4338
1001913,4,3,1882
1002164,9,3,1858
1002380,9,3,2365
1002411,12,2,3759
1000661,2,1,4463
1001915,1,0,2638
1002165,4,0,2465
1002387,1,1,1999
1002411,10,2,851
1000661,7,0,1038
1001914,3,2,642
1002167,3,2,1665
1002387,4,3,3430
1002419,10,2,4411
1000660,4,2,1825
1001913,4,1,2337
1002166,8,1,693
1002388,11,2,4751
1002410,10,1,825
1000660,3,1,1384
1001913,6,3,3572
1002164,3,0,2945
1002380,11,1,4174
1002411,4,0,3290
1000661,12,1,2547
1001915,1,0,4230
1002165,6,0,4906
1002387,11,0,2230
1002411,2,3,3310
1000661,1,1,2642
1001914,3,2,3473
1002167,7,0,527
1002387,10,1,662
1002419,2,1,1353
1000660,9,0,1069
1001913,12,0,4600
1002166,11,1,1524
1002388,2,2,2799
1002410,5,2,715
1000660,2,0,2328
1001913,5,0,2492
1002164,9,2,2856
1002380,9,0,2389
1002411,10,1,3291
1000661,11,2,676
1001915,2,3,2974
1002165,11,1,2400
1002387,5,1,3951
1002411,6,1,2520
1000661,11,3,4766
1001914,11,1,796
1002167,8,0,3049
1002387,1,3,1401
1002419,11,0,4463
1000660,2,0,1023
1001913,1,1,3609
1002166,4,2,4604
1002388,9,1,4588
1002410,3,0,1821
1000660,12,1,2644
1001913,8,1,3502
1002164,8,1,2012
1002380,12,0,4035
1002411,7,2,4738
1000661,2,0,513
1001915,5,3,4497
1002165,9,2,2465
1002387,6,0,2323
1002411,7,0,555
1000661,3,3,3045
1001914,3,3,4123
1002167,9,0,1347
1002387,4,0,949
1002419,6,1,2183
1000660,5,0,4833
1001913,6,1,2207
1002166,10,2,3459
1002388,4,0,3212
1002410,12,3,1782
1000660,12,2,625
1001913,1,0,2721
1002164,8,3,696
1002380,8,2,2832
1002411,10,3,2389
1000661,3,1,4392
1001915,9,3,4556
1002165,5,2,2247
1002387,7,3,3616
1002411,12,3,4669
1000661,1,1,3943
1001914,9,3,969
1002167,2,3,3274
1002387,1,2,3123
1002419,11,1,2720
1000660,1,0,1571
1001913,1,1,3720
1002166,8,1,4058
1002388,9,2,3778
1002410,11,2,2105
1000660,3,3,2999
1001913,4,1,3777
1002164,11,2,3526
1002380,3,2,1326
1002411,12,1,4912
1000661,11,0,932
1001915,6,1,4302
1002165,6,1,541
1002387,6,1,4565
1002411,9,2,1419
1000661,12,0,4332
1001914,4,0,1253
1002167,8,3,2296
1002387,12,1,621
1002419,11,3,4328
1000660,7,1,2622
1001913,10,2,1876
1002166,5,0,3665
1002388,6,2,2671
1002410,10,2,2746
1000660,7,0,751
1001913,3,2,616
1002164,7,3,1934
1002380,10,2,1744
1002411,6,0,3069
1000661,10,0,4889
1001915,11,3,958
1002165,3,1,1895
1002387,11,2,4361
1002411,9,0,2987
1000661,1,1,917
1001914,1,2,3017
1002167,10,1,1588
1002387,4,1,3058
1002419,11,3,1306
1000660,9,3,4198
1001913,9,3,2313
1002166,10,1,1291
1002388,9,3,2616
1002410,10,3,1078
1000660,6,0,3987
1001913,4,1,1116
1002164,9,3,2314
1002380,2,0,2396
1002411,8,1,1534
1000661,11,1,2567
1001915,11,1,1285
1002165,12,2,1862
1002387,10,0,774
1002411,1,2,4534
1000661,11,0,3762
1001914,4,3,2778
1002167,6,2,4494
1002387,8,2,3448
1002419,10,0,963
1000660,5,1,3903
1001913,6,0,3738
1002166,7,1,4377
1002388,6,3,4077
1002410,3,0,1480
1000660,6,0,991
1001913,2,2,4071
1002164,2,1,2241
1002380,9,1,1216
1002411,12,3,4571
1000661,10,2,4568
1001915,11,0,2268
1002165,3,1,1010
1002387,3,3,3878
1002411,11,3,1076
1000661,3,0,2969
1001914,7,0,4430
1002167,5,1,3937
1002387,11,3,3675
1002419,9,1,1524
1000660,7,2,2491
1001913,4,0,866
1002166,7,3,789
1002388,2,1,2851
1002410,12,0,3583
1000660,4,2,2686
1001913,12,0,760
1002164,12,3,1245
1002380,7,1,4517
1002411,11,1,1926
1000661,6,2,4707
1001915,4,3,4022
1002165,3,3,3688
1002387,3,1,4152
1002411,12,2,3121
1000661,2,3,2097
1001914,6,0,887
1002167,10,2,1719
1002387,10,1,2643
1002419,7,2,1490
1000660,3,1,2307
1001913,6,0,4268
1002166,4,0,1996
1002388,9,0,1380
1002410,4,2,2824
1000660,9,0,674
1001913,7,0,4204
1002164,6,1,1192
1002380,10,1,2047
1002411,2,2,3120
1000661,8,0,1901
1001915,7,3,2905
1002165,5,2,998
1002387,3,2,2980
1002411,12,3,4612
1000661,11,2,2447
1001914,8,1,2089
1002167,3,1,2599
1002387,7,3,1707
1002419,12,0,3989
1000660,10,2,2014
1001913,11,3,4173
1002166,4,0,4782
1002388,1,0,4742
1002410,6,3,2772
1000660,4,2,2589
1001913,9,2,4507
1002164,4,0,2768
1002380,1,2,1652
1002411,2,3,1906
1000661,3,2,2967
1001915,9,3,4064
1002165,5,2,4063
1002387,4,0,2463
1002411,11,1,1761
1000661,4,0,755
1001914,11,2,2970
1002167,12,3,3173
1002387,8,3,3215
1002419,4,1,4145
1000660,11,3,3444
1001913,7,3,3772
1002166,10,2,2562
1002388,8,2,1011
1002410,9,0,656
1000660,1,1,3720
1001913,8,3,688
1002164,12,3,1974
1002380,5,3,2491
1002411,2,2,842
1000661,9,1,4850
1001915,8,0,1233
1002165,9,1,4585
1002387,10,1,4318
1002411,6,1,3372
1000661,2,0,1577
1001914,8,3,4894
1002167,1,3,1039
1002387,10,1,4146
1002419,9,2,4854
1000660,9,0,4307
1001913,7,3,3704
1002166,1,1,2822
1002388,11,1,4625
1002410,6,2,4311
1000660,2,1,1496
1001913,3,1,4378
1002164,10,0,2576
1002380,9,3,3714
1002411,5,0,3135
1000661,10,3,740
1001915,12,1,673
1002165,7,1,3247
1002387,1,0,4599
1002411,5,1,3883
1000661,8,3,849
1001914,9,3,1927
1002167,8,3,3127
1002387,3,0,3102
1002419,11,3,1610
1000660,10,0,3642
1001913,11,1,712
1002166,12,2,3447
1002388,2,0,2525
1002410,8,1,1806
1000660,7,1,1793
1001913,4,1,1614
1002164,9,2,3851
1002380,11,1,3170
1002411,10,0,3756
1000661,5,0,3667
1001915,5,3,4579
1002165,1,3,1377
1002387,2,0,3568
1002411,8,3,4481
1000661,3,2,3792
1001914,9,2,4392
1002167,6,3,688
1002387,11,2,4908
1002419,3,0,4917
1000660,9,0,4305
1001913,8,3,3424
1002166,3,2,1563
1002388,10,1,1695
1002410,5,1,3047
1000660,3,0,3763
1001913,7,0,853
1002164,4,3,3902
1002380,4,1,3380
1002411,9,0,623
1000661,1,3,4815
1001915,12,0,3102
1002165,5,1,2113
1002387,5,3,2033
1002411,2,2,4976
1000661,4,3,2023
1001914,8,1,2328
1002167,2,2,613
1002387,1,3,4075
1002419,9,3,4064
1000660,3,1,4074
1001913,6,2,4208
1002166,7,0,782
1002388,5,3,1558
1002410,8,3,1844
1000660,7,2,4284
1001913,8,0,2450
1002164,1,1,2195
1002380,8,2,1856
1002411,5,2,2736
1000661,12,1,3295
1001915,4,3,749
1002165,5,3,2386
1002387,8,3,1001
1002411,12,0,4987
1000661,11,0,4710
1001914,8,2,4857
1002167,8,0,3156
1002387,5,3,1471
1002419,2,2,2856
1000660,4,2,2547
1001913,2,0,3384
1002166,9,0,1033
1002388,8,2,1095
1002410,1,0,2495
1000660,1,2,894
1001913,4,3,4487
1002164,7,0,1777
1002380,2,3,2544
1002411,7,3,3614
1000661,3,0,4376
1001915,1,3,4931
1002165,8,0,4241
1002387,9,0,2284
1002411,4,0,3005
1000661,10,2,3388
1001914,3,2,1501
1002167,3,3,3875
1002387,10,2,1774
1002419,12,0,4263
1000660,1,3,4971
1001913,8,0,4817
1002166,8,2,4769
1002388,9,0,2134
1002410,6,1,2632
1000660,9,0,4303
1001913,11,1,1903
1002164,5,0,4850
1002380,2,3,1611
1002411,11,3,1831
1000661,8,0,2061
1001915,4,1,1889
1002165,5,1,2245
1002387,10,3,4514
1002411,10,1,4410
1000661,2,0,834
1001914,5,2,1470
1002167,6,1,1375
1002387,10,2,3906
1002419,9,3,1294
1000660,9,1,3767
1001913,2,1,3839
1002166,10,3,2308
1002388,11,3,2517
1002410,1,0,4806
1000660,12,1,3407
1001913,9,1,4301
1002164,9,3,3509
1002380,12,1,589
1002411,6,2,1576
1000661,9,0,1718
1001915,10,1,2519
1002165,8,2,2022
1002387,7,2,2904
1002411,10,3,779
1000661,8,3,4749
1001914,10,0,1687
1002167,4,1,654
1002387,7,2,1873
1002419,7,1,2762
1000660,8,2,960
1001913,4,2,2482
1002166,5,3,1710
1002388,9,0,4474
1002410,4,3,4615
1000660,5,2,3088
1001913,3,3,3880
1002164,6,3,1978
1002380,10,1,3669
1002411,2,2,4398
1000661,12,2,2195
1001915,11,1,1592
1002165,3,0,4480
1002387,5,1,2946
1002411,6,0,3866
1000661,6,2,3685
1001914,2,2,1740
1002167,1,1,4378
1002387,7,1,4342
1002419,11,1,2481
1000660,3,2,1600
1001913,5,1,3167
1002166,2,0,2384
1002388,4,0,1875
1002410,2,1,3211
1000660,3,0,3006
1001913,10,2,3468
1002164,6,3,2978
1002380,9,3,897
1002411,1,3,1292
1000661,12,3,2952
1001915,6,1,768
1002165,7,2,2155
1002387,7,1,2687
1002411,12,2,2131
1000661,2,2,1173
1001914,2,0,1942
1002167,4,0,2219
1002387,10,0,1568
1002419,5,1,1597
1000660,11,2,4934
1001913,6,3,728
1002166,11,2,2793
1002388,1,3,1022
1002410,3,1,4148
1000660,10,3,1340
1001913,2,1,1337
1002164,6,3,4991
1002380,9,0,4838
1002411,1,3,3092
1000661,6,1,1299
1001915,12,2,4173
1002165,11,2,3892
1002387,4,2,1546
1002411,9,0,4781
1000661,9,1,4459
1001914,3,0,1368
1002167,8,2,1255
1002387,3,0,3699
1002419,3,2,2911
1000660,2,0,4273
1001913,3,3,1773
1002166,9,1,4815
1002388,5,2,729
1002410,8,1,4063
1000660,11,2,1060
1001913,8,2,1440
1002164,1,3,1770
1002380,5,3,2681
1002411,2,1,4266
1000661,11,3,2548
1001915,8,2,2912
1002165,10,1,2593
1002387,8,0,4848
1002411,3,0,1102
1000661,4,3,3589
1001914,6,3,2082
1002167,4,1,981
1002387,5,0,1965
1002419,6,3,662
1000660,3,1,1560
1001913,7,1,1838
1002166,7,1,1673
1002388,3,3,3331
1002410,5,1,2963
1000660,6,1,2159
1001913,7,3,4615
1002164,12,1,2005
1002380,7,1,4737
1002411,9,2,3988
1000661,8,1,3896
1001915,8,0,4496
1002165,12,0,4399
1002387,4,1,2916
1002411,10,2,2628
1000661,10,2,2661
1001914,5,3,2649
1002167,4,1,2945
1002387,2,0,588
1002419,9,0,2597
1000660,6,1,1222
1001913,1,2,1115
1002166,6,2,4665
1002388,2,1,2869
1002410,11,1,2106
1000660,8,2,839
1001913,10,0,4337
1002164,3,1,3938
1002380,2,3,2366
1002411,8,2,4553
1000661,5,0,989
1001915,11,3,4326
1002165,10,0,2248
1002387,6,2,1293
1002411,7,2,657
1000661,5,1,779
1001914,12,3,1764
1002167,9,3,692
1002387,4,0,2108
1002419,10,1,4024
1000660,10,0,983
1001913,4,1,4966
1002166,9,1,4677
1002388,4,3,2197
1002410,3,2,2737
1000660,9,3,626
1001913,3,1,553
1002164,3,0,1491
1002380,8,2,2593
1002411,9,0,3797
1000661,2,1,2034
1001915,2,3,3453
1002165,2,1,4126
1002387,11,2,1759
1002411,3,1,3178
1000661,5,3,1523
1001914,11,1,3345
1002167,9,1,748
1002387,9,3,3866
1002419,6,2,3432
1000660,10,2,2367
1001913,10,1,4161
1002166,12,0,1123
1002388,6,2,946
1002410,12,1,4664
1000660,1,3,2910
1001913,7,0,4877
1002164,7,0,4098
1002380,1,3,3054
1002411,7,2,3798
1000661,9,0,3612
1001915,11,0,2560
1002165,5,2,523
1002387,10,2,1273
1002411,4,1,4895
1000661,1,0,3205
1001914,4,2,3336
1002167,7,1,3101
1002387,10,1,4487
1002419,1,0,558
1000660,8,1,3462
1001913,2,3,3060
1002166,5,0,548
1002388,12,1,2636
1002410,9,3,3429
1000660,7,2,3647
1001913,5,1,3814
1002164,3,1,3429
1002380,3,2,2819
1002411,1,2,4123
1000661,8,0,3757
1001915,4,1,710
1002165,2,2,3567
1002387,6,1,1578
1002411,6,3,2258
1000661,9,3,2924
1001914,3,2,2209
1002167,5,2,3394
1002387,7,1,4960
1002419,8,2,1722
1000660,2,0,3426
1001913,9,1,731
1002166,11,0,3189
1002388,2,1,4016
1002410,4,3,1176
1000660,10,0,1238
1001913,5,0,2495
1002164,11,3,3019
1002380,4,0,4978
1002411,7,2,3120
1000661,6,2,1364
1001915,11,2,689
1002165,5,3,1560
1002387,1,2,2833
1002411,3,3,3714
1000661,12,0,1381
1001914,11,3,4010
1002167,10,2,2854
1002387,3,2,2067
1002419,1,2,4525
1000660,6,3,3145
1001913,7,2,3824
1002166,10,3,774
1002388,1,1,3754
1002410,4,1,3605
1000660,3,2,3544
1001913,7,0,3294
1002164,5,2,1300
1002380,11,0,4339
1002411,9,1,3007
1000661,3,3,970
1001915,12,0,2042
1002165,4,2,3854
1002387,2,2,4191
1002411,12,0,1038
1000661,5,2,4667
1001914,1,1,4237
1002167,4,0,4133
1002387,1,3,2254
1002419,6,1,3717
1000660,12,1,3401
1001913,4,0,3866
1002166,4,0,3136
1002388,10,2,1439
1002410,11,3,765
1000660,9,2,3436
1001913,6,3,3574
1002164,7,3,1173
1002380,1,2,710
1002411,5,1,567
1000661,9,2,3022
1001915,8,2,1729
1002165,5,0,667
1002387,3,2,1477
1002411,11,3,928
1000661,10,0,3085
1001914,12,0,1208
1002167,8,0,2976
1002387,1,0,3667
1002419,1,0,815
1000660,12,3,2774
1001913,8,3,4048
1002166,10,1,854
1002388,6,2,3939
1002410,1,3,2266
1000660,2,3,3284
1001913,10,1,2352
1002164,8,3,665
1002380,2,0,1516
1002411,8,1,4049
1000661,6,3,3734
1001915,1,0,4257
1002165,10,1,3415
1002387,11,1,2533
1002411,7,1,2082
1000661,6,0,4844
1001914,2,1,4245
1002167,6,1,3075
1002387,3,2,3798
1002419,1,0,4858
1000660,1,3,1322
1001913,7,2,4488
1002166,6,0,3814
1002388,12,2,1796
1002410,7,1,2447
1000660,6,1,4223
1001913,1,1,3003
1002164,9,1,3735
1002380,12,1,1221
1002411,3,0,3611
1000661,5,3,1482
1001915,6,1,2863
1002165,7,1,3673
1002387,6,0,2268
1002411,8,3,999
1000661,5,1,4088
1001914,11,0,3989
1002167,12,2,2498
1002387,3,2,2418
1002419,3,3,4024
1000660,11,2,614
1001913,10,2,899
1002166,7,2,2723
1002388,1,3,1315
1002410,2,1,3821
1000660,8,0,1300
1001913,6,3,4049
1002164,12,2,1908
1002380,11,3,3789
1002411,4,1,3429
1000661,10,0,1925
1001915,8,2,532
1002165,9,2,3647
1002387,7,2,4230
1002411,6,1,2819
1000661,1,2,2948
1001914,7,2,1433
1002167,3,2,3160
1002387,9,1,4292
1002419,4,3,2369
1000660,1,0,3062
1001913,11,2,1238
1002166,1,3,2073
1002388,2,0,2771
1002410,7,0,2533
1000660,12,3,4107
1001913,4,1,2408
1002164,3,2,2060
1002380,1,0,3828
1002411,8,0,4096
1000661,2,3,644
1001915,8,1,1614
1002165,3,2,3568
1002387,5,2,1099
1002411,3,1,2253
1000661,11,0,4386
1001914,2,0,2917
1002167,9,3,1038
1002387,2,0,982
1002419,2,2,2574
1000660,7,1,3791
1001913,3,1,4947
1002166,2,2,3241
1002388,7,2,4567
1002410,10,3,2654
1000660,11,1,2286
1001913,4,1,4682
1002164,6,1,4062
1002380,4,3,1637
1002411,10,2,1484
1000661,9,2,1550
1001915,7,1,2629
1002165,2,1,616
1002387,11,1,4638
1002411,4,2,3526
1000661,3,2,2470
1001914,5,0,4718
1002167,5,0,937
1002387,1,1,3573
1002419,6,2,1595
1000660,10,2,2298
1001913,7,1,3091
1002166,7,0,4351
1002388,8,1,3649
1002410,12,0,1578
1000660,5,3,4488
1001913,12,3,3983
1002164,7,2,3807
1002380,2,0,3473
1002411,7,0,812
1000661,4,0,1822
1001915,10,2,4688
1002165,1,2,1192
1002387,12,2,1423
1002411,10,0,1373
1000661,12,3,4482
1001914,3,1,2492
1002167,5,2,1469
1002387,10,3,1685
1002419,6,2,1765
1000660,3,1,3727
1001913,4,0,1296
1002166,7,3,2894
1002388,11,2,2986
1002410,5,0,2062
1000660,7,0,1644
1001913,3,3,2227
1002164,1,0,1750
1002380,6,0,4004
1002411,2,0,4981
1000661,6,2,4878
1001915,5,1,2468
1002165,2,3,4945
1002387,6,0,4593
1002411,10,2,4060
1000661,9,3,1156
1001914,10,3,3941
1002167,2,0,1858
1002387,12,0,796
1002419,8,2,917
1000660,11,1,3650
1001913,10,1,2258
1002166,2,0,3664
1002388,5,2,3582
1002410,7,1,2415
1000660,5,3,2227
1001913,5,1,4530
1002164,6,1,2590
1002380,9,1,3278
1002411,12,0,2070
1000661,12,1,3515
1001915,10,2,4346
1002165,3,2,2940
1002387,6,3,740
1002411,4,2,1100
1000661,8,2,2559
1001914,8,3,3274
1002167,2,0,2544
1002387,5,2,593
1002419,2,1,3157
1000660,9,3,621
1001913,11,0,2661
1002166,12,1,2633
1002388,12,2,1721
1002410,12,1,973
1000660,6,0,4188
1001913,8,1,2475
1002164,8,2,4088
1002380,10,2,3101
1002411,4,0,4530
1000661,8,1,2058
1001915,4,2,3654
1002165,7,2,1449
1002387,1,0,3253
1002411,2,3,3425
1000661,4,0,4905
1001914,8,2,2902
1002167,7,0,3223
1002387,10,1,3224
1002419,6,2,4697
1000660,11,1,4702
1001913,10,3,1726
1002166,2,0,1418
1002388,11,1,2617
1002410,1,0,1034
1000660,1,0,4706
1001913,11,0,2038
1002164,5,0,4310
1002380,3,0,1354
1002411,1,1,1775
1000661,12,0,1583
1001915,3,2,2135
1002165,1,3,3103
1002387,12,0,4842
1002411,3,3,4227
1000661,1,1,3786
1001914,6,2,2042
1002167,8,0,3093
1002387,11,2,2889
1002419,8,1,2971
1000660,3,3,3109
1001913,11,2,902
1002166,9,3,631
1002388,6,2,4358
1002410,12,2,2666
1000660,10,1,3156
1001913,11,1,4687
1002164,11,1,939
1002380,2,1,1122
1002411,2,0,2722
1000661,2,2,2349
1001915,5,2,2227
1002165,4,0,642
